split,fold,task,target,feature_set,model,transform,n_features,n_train,n_test,original_n,original_mae,original_rmse,original_r2,original_pearson_r,original_spearman_r,original_bias,modelscale_mae,modelscale_rmse,modelscale_r2,modelscale_pearson_r,modelscale_spearman_r,modelscale_bias,accuracy,balanced_accuracy,macro_f1,experiment_group,experiment_family,validation_design,preset_or_model_config,station_temporal_available
station_temporal,2.0,regression,FCB,S2 + Context,DummyMedian,log1p,138,187,38,38.0,1392.1315789473683,3157.3755715783955,-0.1264512799735409,,,-1057.8684210526317,1.3689422219853422,1.62023038549304,-0.0027388049962566,4.261434078506751e-16,,0.0846766011171242,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 + Context,Ridge,log1p,138,187,38,38.0,1354.4659213292816,3079.4875712000667,-0.071560842460939,0.2363168516554688,0.3003287329941089,-999.0946205678606,1.9982247602818564,2.923969139713704,-2.265726769220497,0.1896049386889959,0.3003287329941089,-1.3002878096332096,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 + Context,ElasticNet,log1p,138,187,38,38.0,1343.060171803471,3082.842034832074,-0.0738966009469299,0.2453560662549217,0.2072290163475033,-1002.2286715178176,2.270190998978415,3.115502383163743,-2.7075793315336734,0.1778456593537652,0.2072290163475033,-1.5833954759482198,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 + Context,RandomForest,log1p,138,187,38,38.0,1333.376328187269,3037.905316677099,-0.0428176945341429,0.2428761158364513,0.2062432546418334,-874.0049487009506,1.3020763049084454,1.6116051532280604,0.0079088587591162,0.2172348002041063,0.2062432546418334,0.2696913404839302,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 + Context,ExtraTrees,log1p,138,187,38,38.0,1394.3411276568404,3077.7633993822974,-0.0703612676941318,0.1566739295016099,0.1401972203619473,-909.555602261722,1.375018739883631,1.648045556139405,-0.0374632027767987,0.1420415226596131,0.1401972203619473,0.1910990969808755,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 + Context,XGBoost,log1p,138,187,38,38.0,1365.777571417561,2812.313822752557,0.1063087894236326,0.3914365888010969,0.2740417541762439,-547.0499589507367,1.2839511295143196,1.6438342152494558,-0.0321678043855633,0.3105617046039255,0.2740417541762439,0.4769840278117396,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 + Context,CatBoost,log1p,138,187,38,38.0,1388.4304936376475,2887.5202355779884,0.0578718147012393,0.37857061268157,0.2244250816575234,-642.1884894526489,1.3475290302537413,1.655608462627239,-0.047006920072278,0.2632211838278575,0.2244250816575234,0.509071242814604,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,regression,FCB,S2 + Context,Stacking_RidgeMeta,log1p,138,187,38,38.0,1295.203156423548,2965.985325687,0.0059735977861996,0.4223663383490386,0.2807230279591179,-919.9750615517409,1.2617162901728718,1.5448804960020928,0.0883585621906759,0.3165379826005221,0.2807230279591179,0.1280731918094098,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 + Context,DummyMostFrequent,,138,187,38,,,,,,,,,,,,,,0.3421052631578947,0.3333333333333333,0.1699346405228758,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 + Context,Logistic,,138,187,38,,,,,,,,,,,,,,0.3421052631578947,0.3158831908831909,0.3058275058275058,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 + Context,RandomForest,,138,187,38,,,,,,,,,,,,,,0.3947368421052631,0.3605769230769231,0.2944862155388471,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 + Context,ExtraTrees,,138,187,38,,,,,,,,,,,,,,0.5,0.453525641025641,0.3714458560193587,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 + Context,XGBoost,,138,187,38,,,,,,,,,,,,,,0.4473684210526316,0.4442663817663817,0.3885951446927057,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 + Context,CatBoost,,138,187,38,,,,,,,,,,,,,,0.4210526315789473,0.3958333333333333,0.2885069093360297,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_3class,S2 + Context,Stacking_LogisticMeta,,138,187,38,,,,,,,,,,,,,,0.4210526315789473,0.4042022792022792,0.3973578821449004,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 + Context,DummyMostFrequent,,138,187,38,,,,,,,,,,,,,,0.3421052631578947,0.5,0.2549019607843137,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 + Context,Logistic,,138,187,38,,,,,,,,,,,,,,0.5526315789473685,0.5492307692307692,0.5369175627240144,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 + Context,RandomForest,,138,187,38,,,,,,,,,,,,,,0.631578947368421,0.7015384615384616,0.631578947368421,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 + Context,ExtraTrees,,138,187,38,,,,,,,,,,,,,,0.6578947368421053,0.7215384615384616,0.6576576576576576,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 + Context,XGBoost,,138,187,38,,,,,,,,,,,,,,0.6052631578947368,0.6630769230769231,0.6049896049896051,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 + Context,CatBoost,,138,187,38,,,,,,,,,,,,,,0.5526315789473685,0.6046153846153847,0.5523215523215523,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,2.0,classification,NH3_binary,S2 + Context,Stacking_LogisticMeta,,138,187,38,,,,,,,,,,,,,,0.6052631578947368,0.6446153846153846,0.602787456445993,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,DO,S2 only,DummyMedian,raw,32,183,38,38.0,0.8728947368421055,1.0501566299216614,-0.4394921731112986,,,-0.5802631578947369,0.8728947368421055,1.0501566299216614,-0.4394921731112986,,,-0.5802631578947369,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,DO,S2 only,Ridge,raw,32,183,38,38.0,0.9920836967173104,1.2334005538620023,-0.985680765563664,0.1901148092590627,0.1683173757289269,-0.747422972754146,0.9920836967173104,1.2334005538620023,-0.985680765563664,0.1901148092590627,0.1683173757289269,-0.747422972754146,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,DO,S2 only,ElasticNet,raw,32,183,38,38.0,1.026514404377707,1.3202212686242545,-1.2750691456265413,0.223440925937825,0.2173461041597196,-0.6845491197387118,1.026514404377707,1.3202212686242545,-1.2750691456265413,0.223440925937825,0.2173461041597196,-0.6845491197387118,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,DO,S2 only,RandomForest,raw,32,183,38,38.0,1.0740757734701047,1.3633627254184149,-1.4261853893658385,0.2138043773587275,0.1023255827740875,-0.9173916823273308,1.0740757734701047,1.3633627254184149,-1.4261853893658385,0.2138043773587275,0.1023255827740875,-0.9173916823273308,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,DO,S2 only,ExtraTrees,raw,32,183,38,38.0,0.996399122807019,1.2685915076244894,-1.1006067190661617,0.1811389918473015,0.100574556758702,-0.7981302005012538,0.996399122807019,1.2685915076244894,-1.1006067190661617,0.1811389918473015,0.100574556758702,-0.7981302005012538,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,DO,S2 only,XGBoost,raw,32,183,38,38.0,1.2043403105986747,1.5824435583197334,-2.26856863092966,0.1480948157274199,0.0455266764000218,-0.9671905931673552,1.2043403105986747,1.5824435583197334,-2.26856863092966,0.1480948157274199,0.0455266764000218,-0.9671905931673552,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,DO,S2 only,CatBoost,raw,32,183,38,38.0,1.2489350277426372,1.605925181112552,-2.366291858098194,0.1265421866570937,-0.0221067034442413,-1.0328515089545711,1.2489350277426372,1.605925181112552,-2.366291858098194,0.1265421866570937,-0.0221067034442413,-1.0328515089545711,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,DO,S2 only,Stacking_RidgeMeta,raw,32,183,38,38.0,0.9588886590155344,1.2285868583402169,-0.9702116460254891,0.2232912158498899,0.1517920677087266,-0.7871827998449511,0.9588886590155344,1.2285868583402169,-0.9702116460254891,0.2232912158498899,0.1517920677087266,-0.7871827998449511,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,BOD,S2 only,DummyMedian,raw,32,183,38,38.0,0.4368421052631578,0.5982430416161189,-0.0920463189924776,-6.022149244720184e-16,,-0.1736842105263157,0.4368421052631578,0.5982430416161189,-0.0920463189924776,-6.022149244720184e-16,,-0.1736842105263157,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,BOD,S2 only,Ridge,raw,32,183,38,38.0,0.8522461204630194,1.2022102116160336,-3.4100810653529425,0.1688735814258185,0.2396737249520293,0.5088248672949934,0.8522461204630194,1.2022102116160336,-3.4100810653529425,0.1688735814258185,0.2396737249520293,0.5088248672949934,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,BOD,S2 only,ElasticNet,raw,32,183,38,38.0,0.8826583380681011,1.2623320777120737,-3.8622018516265566,0.1584293167426329,0.241544456505833,0.5349769474179485,0.8826583380681011,1.2623320777120737,-3.8622018516265566,0.1584293167426329,0.241544456505833,0.5349769474179485,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,BOD,S2 only,RandomForest,raw,32,183,38,38.0,0.7844226829506187,1.1491862908151795,-3.0296434476385405,0.1179540331558656,0.3161536325928284,0.4928378987596757,0.7844226829506187,1.1491862908151795,-3.0296434476385405,0.1179540331558656,0.3161536325928284,0.4928378987596757,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,BOD,S2 only,ExtraTrees,raw,32,183,38,38.0,0.8549962406015035,1.3005083971742202,-4.160741060726549,0.0905015959859045,0.2843511961781652,0.5548408521303255,0.8549962406015035,1.3005083971742202,-4.160741060726549,0.0905015959859045,0.2843511961781652,0.5548408521303255,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,BOD,S2 only,XGBoost,raw,32,183,38,38.0,0.7838307509296818,1.098202447659253,-2.6800232473346584,0.1212947469203766,0.239783767984606,0.4519678275836141,0.7838307509296818,1.098202447659253,-2.6800232473346584,0.1212947469203766,0.239783767984606,0.4519678275836141,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,BOD,S2 only,CatBoost,raw,32,183,38,38.0,0.7213121239400961,1.0415510786757127,-2.3101440492442338,0.1522958769030809,0.3115318252246074,0.4120128989614293,0.7213121239400961,1.0415510786757127,-2.3101440492442338,0.1522958769030809,0.3115318252246074,0.4120128989614293,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,BOD,S2 only,Stacking_RidgeMeta,raw,32,183,38,38.0,0.6951520916160675,0.97040708049762,-1.8733839453862664,0.1559338005896656,0.2630028478582874,0.3823997634894107,0.6951520916160675,0.97040708049762,-1.8733839453862664,0.1559338005896656,0.2630028478582874,0.3823997634894107,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,Turbidity,S2 only,DummyMedian,log1p,32,183,38,38.0,28.29184210526316,66.29024836993273,-0.1252793960434721,,,-22.118684210526315,0.8228883629155751,1.082318320159093,-0.0340049953635095,,,-0.1962750294793787,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,Turbidity,S2 only,Ridge,log1p,32,183,38,38.0,20.27736989295481,50.71223075057197,0.3414534113821534,0.75956820743661,0.7818997639289639,-14.792564304999257,0.4777575423887911,0.6519342355586183,0.6248368327561618,0.8062232910127479,0.7818997639289639,-0.0846393747973661,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,Turbidity,S2 only,ElasticNet,log1p,32,183,38,38.0,19.462928161866543,48.04966417230614,0.4087899774171333,0.751358539920582,0.7677828892548091,-13.80347497384204,0.5005902970848748,0.655417872929333,0.6208167209669166,0.7994622330425744,0.7677828892548091,-0.1401926682626655,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,Turbidity,S2 only,RandomForest,log1p,32,183,38,38.0,22.15236809300534,50.91005762488928,0.3363054493632799,0.7576238326922248,0.705843733707742,-14.16914610457852,0.5516207067383888,0.7109718569168798,0.5538124608651789,0.749417829398902,0.705843733707742,-0.0918621824683312,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,Turbidity,S2 only,ExtraTrees,log1p,32,183,38,38.0,19.531865129147736,45.040603860219605,0.4805192204923323,0.7266810432841446,0.6569271214647404,-11.053894568353584,0.575798395086274,0.7521724328229225,0.5006012599144607,0.7158413984475726,0.6569271214647404,-0.0923419958606598,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,Turbidity,S2 only,XGBoost,log1p,32,183,38,38.0,21.068285807058917,44.91482941162062,0.4834164366348533,0.8687147252343281,0.5536222401282894,-12.538327344401216,0.6265890305823916,0.7957168095536726,0.4411056969776075,0.6654173884310237,0.5536222401282894,-0.0190065340827179,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,Turbidity,S2 only,CatBoost,log1p,32,183,38,38.0,20.03578439050988,42.87545007353268,0.5292628663994443,0.8260743674066514,0.6559422232316597,-10.904576176427968,0.5724157611083027,0.7371220266985722,0.5203865039128637,0.7216502591690815,0.6559422232316597,-0.0087357287143349,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,Turbidity,S2 only,Stacking_RidgeMeta,log1p,32,183,38,38.0,20.934100791141063,50.82037497840263,0.338641705103612,0.7993554849867518,0.7478660583191796,-15.105978484586448,0.512615369535144,0.6847857960155286,0.5860745739240986,0.7854561799127757,0.7478660583191796,-0.0645122025396765,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,SS,S2 only,DummyMedian,log1p,32,183,38,38.0,18.129841653211,32.71614421972273,-0.1676415510984725,,,-12.396474136262688,0.706256481950466,0.8608862923987634,-0.05601597908403,,,-0.1982743402686403,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,SS,S2 only,Ridge,log1p,32,183,38,38.0,13.47021253934158,23.02830459328158,0.4214921671148245,0.7118528499935792,0.7647994913593782,-4.998597108533988,0.4732231059667999,0.5592092740506464,0.5544180038605161,0.7581530603608866,0.7647994913593782,0.0494317884642888,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,SS,S2 only,ElasticNet,log1p,32,183,38,38.0,14.068571984336565,23.647830636380704,0.3899464960718916,0.6536644134677523,0.7129467636586463,-4.245089274129476,0.500056301885349,0.6025660603118586,0.4826454930329151,0.7009608118255233,0.7129467636586463,0.0670453223535692,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,SS,S2 only,RandomForest,log1p,32,183,38,38.0,15.29719056589505,23.502707686294357,0.3974111223083322,0.6892649729172593,0.6174880383708067,-4.483025667706933,0.551898158780162,0.6425632544169869,0.4116839765561197,0.653104033527696,0.6174880383708067,0.0882962648365917,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,SS,S2 only,ExtraTrees,log1p,32,183,38,38.0,14.708976211123057,22.171364902345434,0.4637464592870439,0.685538551808376,0.5158160232713325,-2.387135511300984,0.5613121762666436,0.6770227093534906,0.3468914380729592,0.6082857234146576,0.5158160232713325,0.1161474747761366,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
